學校代碼,學校名稱,科系代碼,科系名稱,日間∕進修別,等級別,一年級男生,一年級女生,二年級男生,二年級女生,三年級男生,三年級女生,四年級男生,四年級女生,五年級男生,五年級女生,六年級男生,六年級女生,七年級男生,七年級女生,延修生男生,延修生女生,縣市名稱,體系別
1051,台南應用科技大學,04131021,企業管理系,N 修,B 四技,31,23,29,19,20,17,14,23,-,-,-,-,-,-,5,8,11 臺南市,2 技職
1051,台南應用科技大學,04131023,國際企業經營系,D 日,M 碩士,1,8,3,1,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,04131023,國際企業經營系,D 日,B 四技,19,48,26,38,24,39,28,56,-,-,-,-,-,-,2,1,11 臺南市,2 技職
1051,台南應用科技大學,04131023,國際企業經營系,N 職,M 碩士,8,2,10,7,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,06131027,資訊管理系,D 日,B 四技,60,23,62,32,71,18,57,30,-,-,-,-,-,-,1,2,11 臺南市,2 技職
1051,台南應用科技大學,06131027,資訊管理系,N 修,B 四技,10,5,9,6,5,4,9,7,-,-,-,-,-,-,2,-,11 臺南市,2 技職
1051,台南應用科技大學,06131027,資訊管理系,N 修,C 二技,-,-,-,-,2,10,-,-,-,-,-,-,-,-,2,-,11 臺南市,2 技職
1051,台南應用科技大學,09221029,幼兒保育系,D 日,B 四技,2,68,3,68,4,71,3,66,-,-,-,-,-,-,-,3,11 臺南市,2 技職
1051,台南應用科技大學,09221029,幼兒保育系,D 日,C 二技,-,-,-,-,1,21,-,24,-,-,-,-,-,-,-,3,11 臺南市,2 技職
1051,台南應用科技大學,09221029,幼兒保育系,N 修,B 四技,1,27,1,14,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,09221029,幼兒保育系,N 修,C 二技,-,-,-,-,5,65,5,58,-,-,-,-,-,-,1,6,11 臺南市,2 技職
1051,台南應用科技大學,10111038,生活服務產業系生活應用科學碩士班,D 日,M 碩士,-,7,1,4,-,7,-,2,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,10111038,生活服務產業系,D 日,B 四技,4,75,16,57,5,66,16,65,-,-,-,-,-,-,4,6,11 臺南市,2 技職
1051,台南應用科技大學,10111038,生活服務產業系生活應用科學碩士在職專班,N 職,M 碩士,-,13,1,8,1,14,-,10,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,10111038,生活服務產業系,N 修,B 四技,2,21,1,18,2,12,2,19,-,-,-,-,-,-,3,8,11 臺南市,2 技職
1051,台南應用科技大學,10121044,美容造型設計系,D 日,B 四技,3,102,11,93,6,97,9,106,-,-,-,-,-,-,-,4,11 臺南市,2 技職
1051,台南應用科技大學,10121044,美容造型設計系,D 日,C 二技,-,-,-,-,-,24,1,21,-,-,-,-,-,-,-,1,11 臺南市,2 技職
1051,台南應用科技大學,10121044,美容造型設計系,N 修,B 四技,8,126,16,127,11,97,9,75,-,-,-,-,-,-,4,14,11 臺南市,2 技職
1051,台南應用科技大學,10121044,美容造型設計系,N 修,C 二技,-,-,-,-,2,14,-,7,-,-,-,-,-,-,-,1,11 臺南市,2 技職
1051,台南應用科技大學,10121A01,美容造型設計系時尚設計專班,N 修,B 四技,1,15,4,10,3,14,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,10131030,旅館管理系,D 日,B 四技,29,116,31,106,31,104,19,126,-,-,-,-,-,-,1,4,11 臺南市,2 技職
1051,台南應用科技大學,10131030,旅館管理系,D 日,C 二技,-,-,-,-,-,9,2,8,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1051,台南應用科技大學,10131031,餐旅管理學位學程,N 修,B 四技,8,7,12,24,9,8,11,14,-,-,-,-,-,-,1,4,11 臺南市,2 技職
1051,台南應用科技大學,10131032,餐飲系,D 日,B 四技,44,74,42,72,34,81,42,70,-,-,-,-,-,-,4,6,11 臺南市,2 技職
1051,台南應用科技大學,10131032,餐飲系,D 日,C 二技,-,-,-,-,8,19,4,18,-,-,-,-,-,-,1,-,11 臺南市,2 技職
1051,台南應用科技大學,10131032,餐飲系,N 修,B 四技,64,70,42,49,46,71,35,37,-,-,-,-,-,-,10,5,11 臺南市,2 技職
1051,台南應用科技大學,10131032,餐飲系,N 修,C 二技,-,-,-,-,10,17,3,7,-,-,-,-,-,-,-,2,11 臺南市,2 技職
1051,台南應用科技大學,10151034,養生休閒管理學位學程,D 日,B 四技,11,39,8,38,9,38,4,42,-,-,-,-,-,-,5,3,11 臺南市,2 技職
1051,台南應用科技大學,10151034,養生休閒管理學位學程,N 修,B 四技,2,12,2,13,2,15,6,21,-,-,-,-,-,-,1,3,11 臺南市,2 技職
1051,台南應用科技大學,10152033,運動休閒與健康管理系,D 日,B 四技,54,44,57,41,39,34,44,26,-,-,-,-,-,-,11,4,11 臺南市,2 技職
1051,台南應用科技大學,10152033,運動休閒與健康管理系,N 修,B 四技,31,12,25,12,27,18,34,12,-,-,-,-,-,-,8,4,11 臺南市,2 技職
1052,遠東科技大學,02112038,數位媒體設計系,D 日,B 四技,33,14,32,38,58,33,53,52,-,-,-,-,-,-,17,10,11 臺南市,2 技職
1052,遠東科技大學,02112038,數位媒體設計系,N 修,B 四技,8,5,7,8,8,7,15,5,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,02122004,多媒體與遊戲發展管理系,D 日,B 四技,62,18,25,11,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,02122037,創意生活設計系,D 日,B 四技,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,02123005,工業設計系,D 日,B 四技,25,2,24,4,12,7,50,11,-,-,-,-,-,-,10,3,11 臺南市,2 技職
1052,遠東科技大學,02123006,創意商品設計與管理系,D 日,B 四技,13,13,17,28,31,54,37,50,-,-,-,-,-,-,22,10,11 臺南市,2 技職
1052,遠東科技大學,02123014,創新設計與創業管理系,D 日,B 四技,8,4,10,6,13,22,16,22,-,-,-,-,-,-,5,-,11 臺南市,2 技職
1052,遠東科技大學,02151036,流行音樂產業管理系,D 日,B 四技,22,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,04131007,企業管理系,D 日,B 四技,18,20,28,15,37,32,29,32,-,-,-,-,-,-,2,1,11 臺南市,2 技職
1052,遠東科技大學,04132011,行銷與流通管理系,D 日,M 碩士,17,13,11,6,1,-,3,1,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,04132011,行銷與流通管理系,D 日,B 四技,28,27,12,19,24,35,26,35,-,-,-,-,-,-,10,3,11 臺南市,2 技職
1052,遠東科技大學,04199014,創新設計與創業管理系,D 日,M 碩士,23,16,21,8,7,-,7,1,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,06131015,資訊管理系,D 日,B 四技,8,1,33,5,40,19,65,15,-,-,-,-,-,-,14,-,11 臺南市,2 技職
1052,遠東科技大學,07132030,材料與能源工程系,D 日,B 四技,-,-,15,-,23,3,30,1,-,-,-,-,-,-,9,-,11 臺南市,2 技職
1052,遠東科技大學,07141017,電機工程系,D 日,M 碩士,5,-,4,-,-,1,2,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07141017,電機工程系,D 日,B 四技,40,-,37,-,55,-,95,2,-,-,-,-,-,-,8,-,11 臺南市,2 技職
1052,遠東科技大學,07141017,電機工程系,N 修,B 四技,15,3,17,1,32,-,28,-,-,-,-,-,-,-,5,-,11 臺南市,2 技職
1052,遠東科技大學,07141020,資訊工程系,D 日,B 四技,43,3,50,2,66,3,66,3,-,-,-,-,-,-,8,1,11 臺南市,2 技職
1052,遠東科技大學,07141021,電子與光電應用工程系,D 日,B 四技,-,-,14,1,28,1,30,-,-,-,-,-,-,-,5,-,11 臺南市,2 技職
1052,遠東科技大學,07141035,冷凍空調與能源系,D 日,B 四技,33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,D 日,M 碩士,4,-,9,-,5,1,2,1,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,D 日,B 四技,163,25,88,2,94,-,110,5,-,-,-,-,-,-,11,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,N 職,M 碩士,8,-,5,-,3,-,2,1,4,-,6,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,N 修,B 四技,51,-,35,-,16,3,-,-,-,-,-,-,-,-,1,1,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程系,N 修,C 二技,-,-,-,-,34,2,29,2,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151022,機械工程科,N 修,2 二專,21,2,17,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,07151023,自動化控制系,D 日,B 四技,30,-,32,1,76,1,41,2,-,-,-,-,-,-,10,-,11 臺南市,2 技職
1052,遠東科技大學,10121034,化妝品應用與管理系,D 日,B 四技,4,22,4,31,10,54,9,67,-,-,-,-,-,-,2,6,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系餐飲經營與安全管理碩士班,D 日,M 碩士,3,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系,D 日,B 四技,114,123,125,110,147,135,102,106,-,-,-,-,-,-,11,10,11 臺南市,2 技職
1052,遠東科技大學,10131031,餐飲管理系,N 修,B 四技,32,20,22,22,19,29,22,24,-,-,-,-,-,-,2,-,11 臺南市,2 技職
1052,遠東科技大學,10131A04,餐飲管理系餐飲管理專班,D 日,B 四技,-,-,25,22,-,-,32,37,-,-,-,-,-,-,13,4,11 臺南市,2 技職
1052,遠東科技大學,10151002,觀光英語系,D 日,B 四技,14,19,16,20,12,33,19,34,-,-,-,-,-,-,8,3,11 臺南市,2 技職
1052,遠東科技大學,10151032,旅遊事業管理系,D 日,B 四技,14,38,25,45,33,62,33,73,-,-,-,-,-,-,6,2,11 臺南市,2 技職
1052,遠東科技大學,10151032,旅遊事業管理系,N 修,B 四技,13,16,12,17,17,18,22,15,-,-,-,-,-,-,3,1,11 臺南市,2 技職
1052,遠東科技大學,10152033,休閒運動管理碩士學位學程,D 日,M 碩士,10,5,12,1,-,-,-,-,-,-,-,-,-,-,-,-,11 臺南市,2 技職
1052,遠東科技大學,10152033,休閒運動管理系,D 日,B 四技,61,8,67,21,81,51,96,32,-,-,-,-,-,-,21,4,11 臺南市,2 技職
1053,元培醫事科技大學,02311041,應用外語系,D 日,B 四技,15,17,5,13,12,20,8,22,-,-,-,-,-,-,3,5,18 新竹市,2 技職
1053,元培醫事科技大學,02311041,應用外語系,N 修,B 四技,6,18,5,14,2,7,4,8,-,-,-,-,-,-,2,2,18 新竹市,2 技職
1053,元培醫事科技大學,04121004,應用財務管理系,D 日,B 四技,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,D 日,M 碩士,14,3,5,3,3,9,1,3,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,D 日,B 四技,20,17,16,17,22,34,27,20,-,-,-,-,-,-,9,10,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,N 修,B 四技,23,21,26,13,14,9,8,7,-,-,-,-,-,-,6,3,18 新竹市,2 技職
1053,元培醫事科技大學,04131003,企業管理系,N 修,C 二技,-,-,-,-,8,13,11,22,-,-,-,-,-,-,1,1,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,D 日,M 碩士,-,18,4,12,2,7,-,3,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,D 日,B 四技,15,53,12,64,25,90,24,88,-,-,-,-,-,-,2,8,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,D 日,C 二技,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,N 職,M 碩士,6,9,5,4,-,3,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04133007,醫務管理系,N 修,C 二技,-,-,-,-,-,-,2,9,-,-,-,-,-,-,-,1,18 新竹市,2 技職
1053,元培醫事科技大學,04199039,會展暨文創事業管理學士學位學程,D 日,B 四技,16,21,-,2,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,04199040,國際健康行銷管理學士學位學程,D 日,B 四技,15,16,1,3,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06131012,資訊管理系,D 日,B 四技,42,9,24,6,91,23,75,29,-,-,-,-,-,-,16,2,18 新竹市,2 技職
1053,元培醫事科技大學,06131012,資訊管理系,N 修,B 四技,30,10,32,6,15,1,15,2,-,-,-,-,-,-,9,3,18 新竹市,2 技職
1053,元培醫事科技大學,06134002,網路與數位媒體應用學士學位學程,D 日,B 四技,21,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134012,資訊管理系數位創新管理碩士班,D 日,M 碩士,6,5,6,4,1,-,1,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,06134013,行動科技應用系,D 日,B 四技,42,8,14,2,42,-,31,3,-,-,-,-,-,-,21,-,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,M 碩士,9,3,2,3,2,2,1,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,D 日,B 四技,27,10,22,4,38,11,41,13,-,-,-,-,-,-,9,-,18 新竹市,2 技職
1053,元培醫事科技大學,07121015,環境工程衛生系,N 修,B 四技,14,5,7,3,13,-,10,1,-,-,-,-,-,-,4,1,18 新竹市,2 技職
1053,元培醫事科技大學,07193016,生物醫學工程系福祉科技與醫學工程碩士班,D 日,M 碩士,4,1,2,1,1,2,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07193016,生物醫學工程系,D 日,B 四技,31,9,38,12,35,9,39,11,-,-,-,-,-,-,14,1,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,D 日,M 碩士,3,4,2,4,2,2,1,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,D 日,B 四技,17,36,51,39,45,42,40,51,-,-,-,-,-,-,10,5,18 新竹市,2 技職
1053,元培醫事科技大學,07211019,食品科學系,N 修,B 四技,11,7,3,3,4,-,3,2,-,-,-,-,-,-,-,1,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,D 日,B 四技,16,93,15,97,12,98,16,102,-,-,-,-,-,-,-,5,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,D 日,C 二技,-,-,-,-,2,46,2,45,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,N 修,B 四技,9,26,7,39,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09131022,護理系,N 修,C 二技,-,-,-,-,1,54,4,114,4,33,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,M 碩士,1,4,-,4,1,1,-,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141027,醫學檢驗生物技術系,D 日,B 四技,29,61,25,65,29,69,28,64,-,-,-,-,-,-,9,12,18 新竹市,2 技職
1053,元培醫事科技大學,09141029,視光系,D 日,B 四技,36,40,33,28,35,33,38,26,-,-,-,-,-,-,22,10,18 新竹市,2 技職
1053,元培醫事科技大學,09141029,視光系,N 修,C 二技,-,-,-,-,14,11,26,21,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,M 碩士,4,5,5,3,3,-,1,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,D 日,B 四技,56,42,57,24,63,39,55,50,-,-,-,-,-,-,39,13,18 新竹市,2 技職
1053,元培醫事科技大學,09141030,醫學影像暨放射技術系,N 職,M 碩士,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,M 碩士,3,4,6,3,2,2,3,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,B 四技,26,33,22,31,30,23,37,23,-,-,-,-,-,-,12,4,18 新竹市,2 技職
1053,元培醫事科技大學,09161034,生物科技暨製藥技術系,D 日,C 二技,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,09211035,高齡福祉事業管理學士學位學程,D 日,B 四技,11,24,11,27,-,-,-,-,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,D 日,B 四技,37,45,41,50,43,63,36,68,-,-,-,-,-,-,10,7,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,N 修,B 四技,34,33,26,40,16,13,10,29,-,-,-,-,-,-,13,9,18 新竹市,2 技職
1053,元培醫事科技大學,10131036,餐飲管理系,N 修,C 二技,-,-,-,-,12,28,16,16,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10151037,觀光與休閒管理系,D 日,B 四技,12,18,10,36,22,30,12,30,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,D 日,B 四技,29,25,31,42,41,68,23,48,-,-,-,-,-,-,5,3,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,B 四技,13,14,12,14,11,13,15,8,-,-,-,-,-,-,-,-,18 新竹市,2 技職
1053,元培醫事科技大學,10152038,健康休閒管理系,N 修,C 二技,-,-,-,-,20,21,9,20,-,-,-,-,-,-,1,-,18 新竹市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士班,D 日,M 碩士,1,5,2,2,2,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,D 日,B 四技,47,86,28,76,26,86,22,88,-,-,-,-,-,-,12,15,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,D 日,C 二技,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系數位文創設計碩士在職專班,N 職,M 碩士,2,5,4,6,-,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,N 修,B 四技,18,21,5,14,7,29,14,20,-,-,-,-,-,-,8,5,01 新北市,2 技職
1054,景文科技大學,02112005,視覺傳達設計系,N 修,C 二技,-,-,-,-,-,-,4,7,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系,D 日,B 四技,52,76,39,72,44,88,41,112,-,-,-,-,-,-,18,22,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系,N 修,B 四技,21,24,23,22,19,28,17,29,-,-,-,-,-,-,2,11,01 新北市,2 技職
1054,景文科技大學,02311001,應用外語系,N 修,C 二技,-,-,-,-,-,-,6,8,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,04111006,會計(學)系,D 日,B 四技,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,04121009,財務金融系,D 日,B 四技,17,19,25,16,36,39,34,59,-,-,-,-,-,-,13,13,01 新北市,2 技職
1054,景文科技大學,04121009,財務金融系,N 修,B 四技,-,-,5,-,1,-,6,3,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,04121011,理財與稅務規劃系,D 日,B 四技,26,37,28,38,24,31,31,44,-,-,-,-,-,-,18,16,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,D 日,B 四技,36,27,35,30,48,41,39,50,-,-,-,-,-,-,12,6,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理(學)系,D 日,C 二技,-,-,-,-,-,1,2,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,N 修,B 四技,-,-,4,1,11,9,6,6,-,-,-,-,-,-,5,-,01 新北市,2 技職
1054,景文科技大學,04131007,企業管理系,N 修,C 二技,-,-,-,-,16,29,15,16,-,-,-,-,-,-,1,1,01 新北市,2 技職
1054,景文科技大學,04132014,行銷與流通管理系,D 日,B 四技,41,30,36,41,39,53,30,56,-,-,-,-,-,-,5,10,01 新北市,2 技職
1054,景文科技大學,04132014,行銷與流通管理系,N 修,B 四技,30,25,23,10,21,11,11,9,-,-,-,-,-,-,4,-,01 新北市,2 技職
1054,景文科技大學,04141008,國際貿易系,D 日,B 四技,12,13,31,48,29,46,22,64,-,-,-,-,-,-,12,6,01 新北市,2 技職
1054,景文科技大學,04141008,國際貿易系,N 修,B 四技,-,-,-,-,-,-,7,10,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,04191029,會議展覽管理學士學位學程,D 日,B 四技,8,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,05299028,環境科技與物業管理系,D 日,B 四技,7,5,20,7,28,12,27,14,-,-,-,-,-,-,9,2,01 新北市,2 技職
1054,景文科技大學,05299028,環境科技與物業管理系,N 職,M 碩士,5,1,8,3,3,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,06131015,資訊管理系,D 日,B 四技,59,32,70,39,83,39,78,45,-,-,-,-,-,-,27,7,01 新北市,2 技職
1054,景文科技大學,06131015,資訊管理系,N 修,B 四技,-,-,-,-,8,1,5,2,-,-,-,-,-,-,4,2,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程系電腦與通訊碩士班,D 日,M 碩士,8,-,5,1,1,-,3,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程(學)系,D 日,B 四技,23,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程系,D 日,B 四技,49,-,24,2,51,-,78,1,-,-,-,-,-,-,16,1,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程系電腦與通訊碩士班,N 職,M 碩士,11,2,6,2,3,-,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141016,電子工程系,N 修,B 四技,4,1,-,-,-,-,-,-,-,-,-,-,-,-,4,-,01 新北市,2 技職
1054,景文科技大學,07141017,資訊工程系,D 日,B 四技,39,4,30,2,28,1,36,-,-,-,-,-,-,-,23,-,01 新北市,2 技職
1054,景文科技大學,07141017,資訊工程系,N 修,B 四技,3,-,-,-,-,-,6,1,-,-,-,-,-,-,1,-,01 新北市,2 技職
1054,景文科技大學,07141C01,電子工程(學)系電磁相容及射頻電路設計產業碩士專班,D 日,M 碩士,4,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,07141C02,電子工程(學)系電磁相容射頻產業研發碩士專班,D 日,M 碩士,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,D 日,B 四技,39,98,27,76,17,85,19,81,-,-,-,-,-,-,24,58,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,D 日,C 二技,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,N 修,B 四技,48,32,10,19,18,17,21,24,-,-,-,-,-,-,8,3,01 新北市,2 技職
1054,景文科技大學,10131019,旅館管理系,N 修,C 二技,-,-,-,-,10,27,6,29,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,D 日,B 四技,70,90,72,81,49,78,40,75,-,-,-,-,-,-,13,13,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理學系,D 日,B 四技,15,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,N 修,B 四技,71,70,80,56,58,52,33,42,-,-,-,-,-,-,2,1,01 新北市,2 技職
1054,景文科技大學,10131020,餐飲管理系,N 修,C 二技,-,-,-,-,13,32,23,32,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士班,D 日,M 碩士,2,6,2,4,1,1,-,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系,D 日,B 四技,40,105,24,63,17,85,21,80,-,-,-,-,-,-,17,21,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系觀光與餐旅管理碩士在職專班,N 職,M 碩士,9,7,7,8,1,1,1,-,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系,N 修,B 四技,32,50,31,17,19,42,24,39,-,-,-,-,-,-,5,5,01 新北市,2 技職
1054,景文科技大學,10151023,旅遊管理系,N 修,C 二技,-,-,-,-,-,-,2,8,-,-,-,-,-,-,-,-,01 新北市,2 技職
1054,景文科技大學,10199A01,餐飲管理學系餐飲管理產學專班,D 日,B 四技,-,-,-,-,24,17,26,20,-,-,-,-,-,-,-,-,01 新北市,2 技職
1055,中華醫事科技大學,04133002,醫務暨健康事業管理系,D 日,B 四技,-,5,5,6,10,34,15,54,-,-,-,-,-,-,4,15,11 臺南市,2 技職
